step_index,sample_index,phase,servo_id,segment,command_cm,goal_tick,position_tick,signed_raw_current_ma,load_proxy_ma,capture_accepted,valid_for_two_segment_model_training
5,13,single_axis_micro,7,segment_b,-0.01,2601,2601,0,0,True,False
5,13,single_axis_micro,8,segment_b,0.0,2071,2071,0,0,True,False
5,14,single_axis_micro,1,segment_a,0.0,2781,2781,19,19,True,False
5,14,single_axis_micro,2,segment_a,0.0,2046,2047,0,0,True,False
5,14,single_axis_micro,3,segment_a,0.0,2506,2507,0,0,True,False
5,14,single_axis_micro,4,segment_a,0.0,2450,2450,0,0,True,False
5,14,single_axis_micro,5,segment_b,0.01,2251,2250,9,9,True,False
5,14,single_axis_micro,6,segment_b,0.0,2600,2601,0,0,True,False
5,14,single_axis_micro,7,segment_b,-0.01,2601,2601,0,0,True,False
5,14,single_axis_micro,8,segment_b,0.0,2071,2071,0,0,True,False
5,15,single_axis_micro,1,segment_a,0.0,2781,2781,20,20,True,False
5,15,single_axis_micro,2,segment_a,0.0,2046,2047,0,0,True,False
5,15,single_axis_micro,3,segment_a,0.0,2506,2507,0,0,True,False
5,15,single_axis_micro,4,segment_a,0.0,2450,2450,0,0,True,False
5,15,single_axis_micro,5,segment_b,0.01,2251,2250,8,8,True,False
5,15,single_axis_micro,6,segment_b,0.0,2600,2601,0,0,True,False
5,15,single_axis_micro,7,segment_b,-0.01,2601,2601,0,0,True,False
5,15,single_axis_micro,8,segment_b,0.0,2071,2071,0,0,True,False
5,16,single_axis_micro,1,segment_a,0.0,2781,2781,19,19,True,False
5,16,single_axis_micro,2,segment_a,0.0,2046,2047,0,0,True,False
5,16,single_axis_micro,3,segment_a,0.0,2506,2507,0,0,True,False
5,16,single_axis_micro,4,segment_a,0.0,2450,2450,0,0,True,False
5,16,single_axis_micro,5,segment_b,0.01,2251,2250,8,8,True,False
5,16,single_axis_micro,6,segment_b,0.0,2600,2601,0,0,True,False
5,16,single_axis_micro,7,segment_b,-0.01,2601,2601,0,0,True,False
5,16,single_axis_micro,8,segment_b,0.0,2071,2071,0,0,True,False
5,17,single_axis_micro,1,segment_a,0.0,2781,2781,17,17,True,False
5,17,single_axis_micro,2,segment_a,0.0,2046,2047,0,0,True,False
5,17,single_axis_micro,3,segment_a,0.0,2506,2507,0,0,True,False
5,17,single_axis_micro,4,segment_a,0.0,2450,2450,-3,3,True,False
5,17,single_axis_micro,5,segment_b,0.01,2251,2250,8,8,True,False
5,17,single_axis_micro,6,segment_b,0.0,2600,2600,2,2,True,False
5,17,single_axis_micro,7,segment_b,-0.01,2601,2601,0,0,True,False
5,17,single_axis_micro,8,segment_b,0.0,2071,2071,0,0,True,False
5,18,single_axis_micro,1,segment_a,0.0,2781,2781,19,19,True,False
5,18,single_axis_micro,2,segment_a,0.0,2046,2047,0,0,True,False
5,18,single_axis_micro,3,segment_a,0.0,2506,2507,0,0,True,False
5,18,single_axis_micro,4,segment_a,0.0,2450,2450,0,0,True,False
5,18,single_axis_micro,5,segment_b,0.01,2251,2250,8,8,True,False
5,18,single_axis_micro,6,segment_b,0.0,2600,2600,7,7,True,False
5,18,single_axis_micro,7,segment_b,-0.01,2601,2601,0,0,True,False
5,18,single_axis_micro,8,segment_b,0.0,2071,2071,0,0,True,False
5,19,single_axis_micro,1,segment_a,0.0,2781,2781,20,20,True,False
5,19,single_axis_micro,2,segment_a,0.0,2046,2047,0,0,True,False
5,19,single_axis_micro,3,segment_a,0.0,2506,2507,0,0,True,False
5,19,single_axis_micro,4,segment_a,0.0,2450,2450,0,0,True,False
5,19,single_axis_micro,5,segment_b,0.01,2251,2250,7,7,True,False
5,19,single_axis_micro,6,segment_b,0.0,2600,2601,0,0,True,False
5,19,single_axis_micro,7,segment_b,-0.01,2601,2601,0,0,True,False
5,19,single_axis_micro,8,segment_b,0.0,2071,2071,0,0,True,False
6,0,single_axis_micro,1,segment_a,0.0,2781,2781,21,21,True,False
6,0,single_axis_micro,2,segment_a,0.0,2046,2047,0,0,True,False
6,0,single_axis_micro,3,segment_a,0.0,2506,2507,0,0,True,False
6,0,single_axis_micro,4,segment_a,0.0,2450,2450,0,0,True,False
6,0,single_axis_micro,5,segment_b,-0.01,2237,2237,0,0,True,False
6,0,single_axis_micro,6,segment_b,0.0,2600,2601,0,0,True,False
6,0,single_axis_micro,7,segment_b,0.01,2615,2614,20,20,True,False
6,0,single_axis_micro,8,segment_b,0.0,2071,2071,0,0,True,False
6,1,single_axis_micro,1,segment_a,0.0,2781,2781,20,20,True,False
6,1,single_axis_micro,2,segment_a,0.0,2046,,2047,2047,True,False
6,1,single_axis_micro,3,segment_a,0.0,2506,2507,0,0,True,False
6,1,single_axis_micro,4,segment_a,0.0,2450,2450,0,0,True,False
6,1,single_axis_micro,5,segment_b,-0.01,2237,2237,0,0,True,False
6,1,single_axis_micro,6,segment_b,0.0,2600,2601,0,0,True,False
6,1,single_axis_micro,7,segment_b,0.01,2615,2614,21,21,True,False
6,1,single_axis_micro,8,segment_b,0.0,2071,2071,0,0,True,False
6,2,single_axis_micro,1,segment_a,0.0,2781,2781,21,21,True,False
6,2,single_axis_micro,2,segment_a,0.0,2046,2047,0,0,True,False
6,2,single_axis_micro,3,segment_a,0.0,2506,2507,0,0,True,False
6,2,single_axis_micro,4,segment_a,0.0,2450,2450,0,0,True,False
6,2,single_axis_micro,5,segment_b,-0.01,2237,2237,0,0,True,False
6,2,single_axis_micro,6,segment_b,0.0,2600,2601,0,0,True,False
6,2,single_axis_micro,7,segment_b,0.01,2615,2614,22,22,True,False
6,2,single_axis_micro,8,segment_b,0.0,2071,2071,0,0,True,False
6,3,single_axis_micro,1,segment_a,0.0,2781,2781,20,20,True,False
6,3,single_axis_micro,2,segment_a,0.0,2046,2047,0,0,True,False
6,3,single_axis_micro,3,segment_a,0.0,2506,2507,0,0,True,False
6,3,single_axis_micro,4,segment_a,0.0,2450,2450,0,0,True,False
6,3,single_axis_micro,5,segment_b,-0.01,2237,2237,0,0,True,False
6,3,single_axis_micro,6,segment_b,0.0,2600,2601,0,0,True,False
6,3,single_axis_micro,7,segment_b,0.01,2615,2614,21,21,True,False
6,3,single_axis_micro,8,segment_b,0.0,2071,2071,0,0,True,False
6,4,single_axis_micro,1,segment_a,0.0,2781,2781,19,19,True,False
6,4,single_axis_micro,2,segment_a,0.0,2046,2047,0,0,True,False
6,4,single_axis_micro,3,segment_a,0.0,2506,2507,0,0,True,False
6,4,single_axis_micro,4,segment_a,0.0,2450,2450,0,0,True,False
6,4,single_axis_micro,5,segment_b,-0.01,2237,2237,0,0,True,False
6,4,single_axis_micro,6,segment_b,0.0,2600,2601,0,0,True,False
6,4,single_axis_micro,7,segment_b,0.01,2615,2614,19,19,True,False
6,4,single_axis_micro,8,segment_b,0.0,2071,2071,0,0,True,False
6,5,single_axis_micro,1,segment_a,0.0,2781,2781,19,19,True,False
6,5,single_axis_micro,2,segment_a,0.0,2046,2047,0,0,True,False
6,5,single_axis_micro,3,segment_a,0.0,2506,2507,0,0,True,False
6,5,single_axis_micro,4,segment_a,0.0,2450,2450,0,0,True,False
6,5,single_axis_micro,5,segment_b,-0.01,2237,2237,0,0,True,False
6,5,single_axis_micro,6,segment_b,0.0,2600,2601,0,0,True,False
6,5,single_axis_micro,7,segment_b,0.01,2615,2614,21,21,True,False
6,5,single_axis_micro,8,segment_b,0.0,2071,2071,0,0,True,False
6,6,single_axis_micro,1,segment_a,0.0,2781,2781,19,19,True,False
6,6,single_axis_micro,2,segment_a,0.0,2046,2047,1,1,True,False
6,6,single_axis_micro,3,segment_a,0.0,2506,2507,0,0,True,False
6,6,single_axis_micro,4,segment_a,0.0,2450,2450,0,0,True,False
6,6,single_axis_micro,5,segment_b,-0.01,2237,2237,0,0,True,False
6,6,single_axis_micro,6,segment_b,0.0,2600,2601,0,0,True,False
6,6,single_axis_micro,7,segment_b,0.01,2615,2614,19,19,True,False
6,6,single_axis_micro,8,segment_b,0.0,2071,2071,0,0,True,False
6,7,single_axis_micro,1,segment_a,0.0,2781,2781,21,21,True,False
6,7,single_axis_micro,2,segment_a,0.0,2046,2047,0,0,True,False
6,7,single_axis_micro,3,segment_a,0.0,2506,2507,0,0,True,False
6,7,single_axis_micro,4,segment_a,0.0,2450,2450,0,0,True,False
6,7,single_axis_micro,5,segment_b,-0.01,2237,2237,0,0,True,False
6,7,single_axis_micro,6,segment_b,0.0,2600,2601,0,0,True,False
6,7,single_axis_micro,7,segment_b,0.01,2615,2614,21,21,True,False
6,7,single_axis_micro,8,segment_b,0.0,2071,2071,0,0,True,False
6,8,single_axis_micro,1,segment_a,0.0,2781,2781,19,19,True,False
6,8,single_axis_micro,2,segment_a,0.0,2046,2047,0,0,True,False
6,8,single_axis_micro,3,segment_a,0.0,2506,2507,0,0,True,False
6,8,single_axis_micro,4,segment_a,0.0,2450,2450,0,0,True,False
6,8,single_axis_micro,5,segment_b,-0.01,2237,2237,0,0,True,False
6,8,single_axis_micro,6,segment_b,0.0,2600,2601,0,0,True,False
6,8,single_axis_micro,7,segment_b,0.01,2615,2614,20,20,True,False
6,8,single_axis_micro,8,segment_b,0.0,2071,2071,0,0,True,False
6,9,single_axis_micro,1,segment_a,0.0,2781,2781,20,20,True,False
6,9,single_axis_micro,2,segment_a,0.0,2046,2047,0,0,True,False
6,9,single_axis_micro,3,segment_a,0.0,2506,2507,0,0,True,False
6,9,single_axis_micro,4,segment_a,0.0,2450,2450,0,0,True,False
6,9,single_axis_micro,5,segment_b,-0.01,2237,2237,0,0,True,False
6,9,single_axis_micro,6,segment_b,0.0,2600,2601,0,0,True,False
6,9,single_axis_micro,7,segment_b,0.01,2615,2614,21,21,True,False
6,9,single_axis_micro,8,segment_b,0.0,2071,2071,0,0,True,False
6,10,single_axis_micro,1,segment_a,0.0,2781,2781,20,20,True,False
6,10,single_axis_micro,2,segment_a,0.0,2046,2047,0,0,True,False
6,10,single_axis_micro,3,segment_a,0.0,2506,2507,0,0,True,False
6,10,single_axis_micro,4,segment_a,0.0,2450,2450,0,0,True,False
6,10,single_axis_micro,5,segment_b,-0.01,2237,2237,0,0,True,False
6,10,single_axis_micro,6,segment_b,0.0,2600,2601,0,0,True,False
6,10,single_axis_micro,7,segment_b,0.01,2615,2614,23,23,True,False
6,10,single_axis_micro,8,segment_b,0.0,2071,2071,0,0,True,False
6,11,single_axis_micro,1,segment_a,0.0,2781,2781,19,19,True,False
6,11,single_axis_micro,2,segment_a,0.0,2046,2047,0,0,True,False
6,11,single_axis_micro,3,segment_a,0.0,2506,2507,0,0,True,False
6,11,single_axis_micro,4,segment_a,0.0,2450,2450,0,0,True,False
6,11,single_axis_micro,5,segment_b,-0.01,2237,2237,0,0,True,False
6,11,single_axis_micro,6,segment_b,0.0,2600,2601,0,0,True,False
6,11,single_axis_micro,7,segment_b,0.01,2615,2614,20,20,True,False
6,11,single_axis_micro,8,segment_b,0.0,2071,2071,0,0,True,False
6,12,single_axis_micro,1,segment_a,0.0,2781,2781,20,20,True,False
6,12,single_axis_micro,2,segment_a,0.0,2046,2047,3,3,True,False
6,12,single_axis_micro,3,segment_a,0.0,2506,2507,0,0,True,False
6,12,single_axis_micro,4,segment_a,0.0,2450,2450,0,0,True,False
6,12,single_axis_micro,5,segment_b,-0.01,2237,2237,0,0,True,False
6,12,single_axis_micro,6,segment_b,0.0,2600,2601,0,0,True,False
6,12,single_axis_micro,7,segment_b,0.01,2615,2614,22,22,True,False
6,12,single_axis_micro,8,segment_b,0.0,2071,2071,0,0,True,False
6,13,single_axis_micro,1,segment_a,0.0,2781,2781,21,21,True,False
6,13,single_axis_micro,2,segment_a,0.0,2046,2047,0,0,True,False
6,13,single_axis_micro,3,segment_a,0.0,2506,2507,0,0,True,False
6,13,single_axis_micro,4,segment_a,0.0,2450,2450,0,0,True,False
6,13,single_axis_micro,5,segment_b,-0.01,2237,2237,0,0,True,False
6,13,single_axis_micro,6,segment_b,0.0,2600,2601,0,0,True,False
6,13,single_axis_micro,7,segment_b,0.01,2615,2614,21,21,True,False
6,13,single_axis_micro,8,segment_b,0.0,2071,2071,0,0,True,False
6,14,single_axis_micro,1,segment_a,0.0,2781,2781,21,21,True,False
6,14,single_axis_micro,2,segment_a,0.0,2046,2047,0,0,True,False
6,14,single_axis_micro,3,segment_a,0.0,2506,2507,0,0,True,False
6,14,single_axis_micro,4,segment_a,0.0,2450,2450,0,0,True,False
6,14,single_axis_micro,5,segment_b,-0.01,2237,2237,0,0,True,False
6,14,single_axis_micro,6,segment_b,0.0,2600,2601,0,0,True,False
6,14,single_axis_micro,7,segment_b,0.01,2615,2614,20,20,True,False
6,14,single_axis_micro,8,segment_b,0.0,2071,2071,0,0,True,False
6,15,single_axis_micro,1,segment_a,0.0,2781,2781,20,20,True,False
6,15,single_axis_micro,2,segment_a,0.0,2046,2047,0,0,True,False
6,15,single_axis_micro,3,segment_a,0.0,2506,2507,0,0,True,False
6,15,single_axis_micro,4,segment_a,0.0,2450,2450,0,0,True,False
6,15,single_axis_micro,5,segment_b,-0.01,2237,2237,0,0,True,False
6,15,single_axis_micro,6,segment_b,0.0,2600,2601,0,0,True,False
6,15,single_axis_micro,7,segment_b,0.01,2615,2614,23,23,True,False
6,15,single_axis_micro,8,segment_b,0.0,2071,2071,0,0,True,False
6,16,single_axis_micro,1,segment_a,0.0,2781,2781,20,20,True,False
6,16,single_axis_micro,2,segment_a,0.0,2046,2047,0,0,True,False
6,16,single_axis_micro,3,segment_a,0.0,2506,2507,0,0,True,False
6,16,single_axis_micro,4,segment_a,0.0,2450,2450,0,0,True,False
6,16,single_axis_micro,5,segment_b,-0.01,2237,2237,0,0,True,False
6,16,single_axis_micro,6,segment_b,0.0,2600,2601,0,0,True,False
6,16,single_axis_micro,7,segment_b,0.01,2615,2614,20,20,True,False
6,16,single_axis_micro,8,segment_b,0.0,2071,2071,0,0,True,False
6,17,single_axis_micro,1,segment_a,0.0,2781,2781,20,20,True,False
6,17,single_axis_micro,2,segment_a,0.0,2046,2047,0,0,True,False
6,17,single_axis_micro,3,segment_a,0.0,2506,2507,0,0,True,False
6,17,single_axis_micro,4,segment_a,0.0,2450,2450,0,0,True,False
6,17,single_axis_micro,5,segment_b,-0.01,2237,2237,0,0,True,False
6,17,single_axis_micro,6,segment_b,0.0,2600,2601,0,0,True,False
6,17,single_axis_micro,7,segment_b,0.01,2615,2614,21,21,True,False
6,17,single_axis_micro,8,segment_b,0.0,2071,2071,0,0,True,False
6,18,single_axis_micro,1,segment_a,0.0,2781,2781,20,20,True,False
6,18,single_axis_micro,2,segment_a,0.0,2046,2046,0,0,True,False
6,18,single_axis_micro,3,segment_a,0.0,2506,2507,0,0,True,False
6,18,single_axis_micro,4,segment_a,0.0,2450,2450,0,0,True,False
6,18,single_axis_micro,5,segment_b,-0.01,2237,2237,0,0,True,False
6,18,single_axis_micro,6,segment_b,0.0,2600,2601,0,0,True,False
6,18,single_axis_micro,7,segment_b,0.01,2615,2614,21,21,True,False
6,18,single_axis_micro,8,segment_b,0.0,2071,2071,0,0,True,False
6,19,single_axis_micro,1,segment_a,0.0,2781,2781,20,20,True,False
6,19,single_axis_micro,2,segment_a,0.0,2046,2047,0,0,True,False
6,19,single_axis_micro,3,segment_a,0.0,2506,2507,0,0,True,False
6,19,single_axis_micro,4,segment_a,0.0,2450,2450,0,0,True,False
6,19,single_axis_micro,5,segment_b,-0.01,2237,2237,0,0,True,False
6,19,single_axis_micro,6,segment_b,0.0,2600,2601,0,0,True,False
6,19,single_axis_micro,7,segment_b,0.01,2615,2614,20,20,True,False
6,19,single_axis_micro,8,segment_b,0.0,2071,2071,0,0,True,False
7,0,single_axis_micro,1,segment_a,0.0,2781,2781,21,21,True,False
7,0,single_axis_micro,2,segment_a,0.0,2046,2047,0,0,True,False
7,0,single_axis_micro,3,segment_a,0.0,2506,2507,0,0,True,False
7,0,single_axis_micro,4,segment_a,0.0,2450,2450,0,0,True,False
7,0,single_axis_micro,5,segment_b,0.0,2244,2243,8,8,True,False
7,0,single_axis_micro,6,segment_b,0.01,2607,2608,0,0,True,False
7,0,single_axis_micro,7,segment_b,0.0,2608,2608,0,0,True,False
7,0,single_axis_micro,8,segment_b,-0.01,2064,2064,0,0,True,False
7,1,single_axis_micro,1,segment_a,0.0,2781,2781,20,20,True,False
7,1,single_axis_micro,2,segment_a,0.0,2046,2047,0,0,True,False
7,1,single_axis_micro,3,segment_a,0.0,2506,2507,0,0,True,False
7,1,single_axis_micro,4,segment_a,0.0,2450,2450,0,0,True,False
7,1,single_axis_micro,5,segment_b,0.0,2244,2243,9,9,True,False
7,1,single_axis_micro,6,segment_b,0.01,2607,2608,0,0,True,False
7,1,single_axis_micro,7,segment_b,0.0,2608,2608,0,0,True,False
7,1,single_axis_micro,8,segment_b,-0.01,2064,2064,0,0,True,False
7,2,single_axis_micro,1,segment_a,0.0,2781,2781,19,19,True,False
7,2,single_axis_micro,2,segment_a,0.0,2046,2047,0,0,True,False
7,2,single_axis_micro,3,segment_a,0.0,2506,2507,0,0,True,False
7,2,single_axis_micro,4,segment_a,0.0,2450,2450,0,0,True,False
7,2,single_axis_micro,5,segment_b,0.0,2244,2243,8,8,True,False
7,2,single_axis_micro,6,segment_b,0.01,2607,2608,0,0,True,False
7,2,single_axis_micro,7,segment_b,0.0,2608,2608,0,0,True,False
7,2,single_axis_micro,8,segment_b,-0.01,2064,2064,0,0,True,False
7,3,single_axis_micro,1,segment_a,0.0,2781,2781,19,19,True,False
7,3,single_axis_micro,2,segment_a,0.0,2046,2047,0,0,True,False
7,3,single_axis_micro,3,segment_a,0.0,2506,2507,0,0,True,False
7,3,single_axis_micro,4,segment_a,0.0,2450,2450,0,0,True,False
7,3,single_axis_micro,5,segment_b,0.0,2244,2243,9,9,True,False
7,3,single_axis_micro,6,segment_b,0.01,2607,2608,0,0,True,False
7,3,single_axis_micro,7,segment_b,0.0,2608,2608,0,0,True,False
7,3,single_axis_micro,8,segment_b,-0.01,2064,2064,0,0,True,False
7,4,single_axis_micro,1,segment_a,0.0,2781,2781,21,21,True,False
7,4,single_axis_micro,2,segment_a,0.0,2046,2047,0,0,True,False
7,4,single_axis_micro,3,segment_a,0.0,2506,2507,0,0,True,False
7,4,single_axis_micro,4,segment_a,0.0,2450,2450,0,0,True,False
7,4,single_axis_micro,5,segment_b,0.0,2244,2243,7,7,True,False
7,4,single_axis_micro,6,segment_b,0.01,2607,2608,0,0,True,False
7,4,single_axis_micro,7,segment_b,0.0,2608,2608,0,0,True,False
7,4,single_axis_micro,8,segment_b,-0.01,2064,2064,0,0,True,False
7,5,single_axis_micro,1,segment_a,0.0,2781,2781,19,19,True,False
7,5,single_axis_micro,2,segment_a,0.0,2046,2047,0,0,True,False
7,5,single_axis_micro,3,segment_a,0.0,2506,2507,0,0,True,False
7,5,single_axis_micro,4,segment_a,0.0,2450,2450,0,0,True,False
7,5,single_axis_micro,5,segment_b,0.0,2244,2243,8,8,True,False
7,5,single_axis_micro,6,segment_b,0.01,2607,2608,0,0,True,False
7,5,single_axis_micro,7,segment_b,0.0,2608,2608,0,0,True,False
7,5,single_axis_micro,8,segment_b,-0.01,2064,2064,0,0,True,False
7,6,single_axis_micro,1,segment_a,0.0,2781,2781,20,20,True,False
7,6,single_axis_micro,2,segment_a,0.0,2046,2047,0,0,True,False
7,6,single_axis_micro,3,segment_a,0.0,2506,2507,0,0,True,False
7,6,single_axis_micro,4,segment_a,0.0,2450,2450,0,0,True,False
7,6,single_axis_micro,5,segment_b,0.0,2244,2243,7,7,True,False
7,6,single_axis_micro,6,segment_b,0.01,2607,2608,0,0,True,False
7,6,single_axis_micro,7,segment_b,0.0,2608,2608,0,0,True,False
7,6,single_axis_micro,8,segment_b,-0.01,2064,2064,0,0,True,False
7,7,single_axis_micro,1,segment_a,0.0,2781,2781,21,21,True,False
7,7,single_axis_micro,2,segment_a,0.0,2046,2047,0,0,True,False
7,7,single_axis_micro,3,segment_a,0.0,2506,2507,0,0,True,False
7,7,single_axis_micro,4,segment_a,0.0,2450,2450,0,0,True,False
7,7,single_axis_micro,5,segment_b,0.0,2244,2243,10,10,True,False
7,7,single_axis_micro,6,segment_b,0.01,2607,2608,0,0,True,False
7,7,single_axis_micro,7,segment_b,0.0,2608,2608,0,0,True,False
7,7,single_axis_micro,8,segment_b,-0.01,2064,2065,-8,8,True,False
7,8,single_axis_micro,1,segment_a,0.0,2781,2781,19,19,True,False
7,8,single_axis_micro,2,segment_a,0.0,2046,2047,0,0,True,False
7,8,single_axis_micro,3,segment_a,0.0,2506,2507,0,0,True,False
7,8,single_axis_micro,4,segment_a,0.0,2450,2450,0,0,True,False
7,8,single_axis_micro,5,segment_b,0.0,2244,2243,9,9,True,False
7,8,single_axis_micro,6,segment_b,0.01,2607,2608,0,0,True,False
7,8,single_axis_micro,7,segment_b,0.0,2608,2608,0,0,True,False
7,8,single_axis_micro,8,segment_b,-0.01,2064,2064,0,0,True,False
7,9,single_axis_micro,1,segment_a,0.0,2781,2781,20,20,True,False
7,9,single_axis_micro,2,segment_a,0.0,2046,2047,0,0,True,False
7,9,single_axis_micro,3,segment_a,0.0,2506,2507,0,0,True,False
7,9,single_axis_micro,4,segment_a,0.0,2450,2450,0,0,True,False
7,9,single_axis_micro,5,segment_b,0.0,2244,2243,9,9,True,False
7,9,single_axis_micro,6,segment_b,0.01,2607,2608,0,0,True,False
7,9,single_axis_micro,7,segment_b,0.0,2608,2608,0,0,True,False
7,9,single_axis_micro,8,segment_b,-0.01,2064,2064,0,0,True,False
7,10,single_axis_micro,1,segment_a,0.0,2781,2781,19,19,True,False
7,10,single_axis_micro,2,segment_a,0.0,2046,2047,0,0,True,False
7,10,single_axis_micro,3,segment_a,0.0,2506,2507,0,0,True,False
7,10,single_axis_micro,4,segment_a,0.0,2450,2450,0,0,True,False
7,10,single_axis_micro,5,segment_b,0.0,2244,2243,8,8,True,False
7,10,single_axis_micro,6,segment_b,0.01,2607,2608,0,0,True,False
7,10,single_axis_micro,7,segment_b,0.0,2608,2608,0,0,True,False
7,10,single_axis_micro,8,segment_b,-0.01,2064,2064,0,0,True,False
7,11,single_axis_micro,1,segment_a,0.0,2781,2781,20,20,True,False
7,11,single_axis_micro,2,segment_a,0.0,2046,2047,0,0,True,False
7,11,single_axis_micro,3,segment_a,0.0,2506,2507,0,0,True,False
7,11,single_axis_micro,4,segment_a,0.0,2450,2450,0,0,True,False
7,11,single_axis_micro,5,segment_b,0.0,2244,2243,9,9,True,False
7,11,single_axis_micro,6,segment_b,0.01,2607,2608,0,0,True,False
7,11,single_axis_micro,7,segment_b,0.0,2608,2608,0,0,True,False
7,11,single_axis_micro,8,segment_b,-0.01,2064,2064,0,0,True,False
7,12,single_axis_micro,1,segment_a,0.0,2781,2781,20,20,True,False
7,12,single_axis_micro,2,segment_a,0.0,2046,2046,5,5,True,False
7,12,single_axis_micro,3,segment_a,0.0,2506,2507,0,0,True,False
7,12,single_axis_micro,4,segment_a,0.0,2450,2450,0,0,True,False
7,12,single_axis_micro,5,segment_b,0.0,2244,2243,9,9,True,False
7,12,single_axis_micro,6,segment_b,0.01,2607,2608,0,0,True,False
7,12,single_axis_micro,7,segment_b,0.0,2608,2608,0,0,True,False
7,12,single_axis_micro,8,segment_b,-0.01,2064,2064,0,0,True,False
7,13,single_axis_micro,1,segment_a,0.0,2781,2781,19,19,True,False
7,13,single_axis_micro,2,segment_a,0.0,2046,2047,1,1,True,False
7,13,single_axis_micro,3,segment_a,0.0,2506,2507,0,0,True,False
7,13,single_axis_micro,4,segment_a,0.0,2450,2450,0,0,True,False
7,13,single_axis_micro,5,segment_b,0.0,2244,2243,9,9,True,False
7,13,single_axis_micro,6,segment_b,0.01,2607,2608,0,0,True,False
7,13,single_axis_micro,7,segment_b,0.0,2608,2608,0,0,True,False
7,13,single_axis_micro,8,segment_b,-0.01,2064,2064,0,0,True,False
7,14,single_axis_micro,1,segment_a,0.0,2781,2781,19,19,True,False
7,14,single_axis_micro,2,segment_a,0.0,2046,2047,0,0,True,False
7,14,single_axis_micro,3,segment_a,0.0,2506,2507,0,0,True,False
7,14,single_axis_micro,4,segment_a,0.0,2450,2450,0,0,True,False
7,14,single_axis_micro,5,segment_b,0.0,2244,2243,8,8,True,False
7,14,single_axis_micro,6,segment_b,0.01,2607,2608,0,0,True,False
7,14,single_axis_micro,7,segment_b,0.0,2608,2608,0,0,True,False
7,14,single_axis_micro,8,segment_b,-0.01,2064,2064,0,0,True,False
7,15,single_axis_micro,1,segment_a,0.0,2781,2781,20,20,True,False
7,15,single_axis_micro,2,segment_a,0.0,2046,2047,0,0,True,False
7,15,single_axis_micro,3,segment_a,0.0,2506,2507,0,0,True,False
7,15,single_axis_micro,4,segment_a,0.0,2450,2450,0,0,True,False
7,15,single_axis_micro,5,segment_b,0.0,2244,2243,9,9,True,False
7,15,single_axis_micro,6,segment_b,0.01,2607,2608,0,0,True,False
7,15,single_axis_micro,7,segment_b,0.0,2608,2608,0,0,True,False
7,15,single_axis_micro,8,segment_b,-0.01,2064,2064,0,0,True,False
7,16,single_axis_micro,1,segment_a,0.0,2781,2781,19,19,True,False
7,16,single_axis_micro,2,segment_a,0.0,2046,2047,0,0,True,False
7,16,single_axis_micro,3,segment_a,0.0,2506,2507,0,0,True,False
7,16,single_axis_micro,4,segment_a,0.0,2450,2450,0,0,True,False
7,16,single_axis_micro,5,segment_b,0.0,2244,2243,8,8,True,False
7,16,single_axis_micro,6,segment_b,0.01,2607,2608,0,0,True,False
7,16,single_axis_micro,7,segment_b,0.0,2608,2608,0,0,True,False
7,16,single_axis_micro,8,segment_b,-0.01,2064,2064,0,0,True,False
7,17,single_axis_micro,1,segment_a,0.0,2781,2781,19,19,True,False
7,17,single_axis_micro,2,segment_a,0.0,2046,2047,0,0,True,False
7,17,single_axis_micro,3,segment_a,0.0,2506,2507,0,0,True,False
7,17,single_axis_micro,4,segment_a,0.0,2450,2450,0,0,True,False
7,17,single_axis_micro,5,segment_b,0.0,2244,2243,8,8,True,False
7,17,single_axis_micro,6,segment_b,0.01,2607,2608,0,0,True,False
7,17,single_axis_micro,7,segment_b,0.0,2608,2608,0,0,True,False
7,17,single_axis_micro,8,segment_b,-0.01,2064,2064,-1,1,True,False
7,18,single_axis_micro,1,segment_a,0.0,2781,2781,20,20,True,False
7,18,single_axis_micro,2,segment_a,0.0,2046,2047,0,0,True,False
7,18,single_axis_micro,3,segment_a,0.0,2506,2507,0,0,True,False
7,18,single_axis_micro,4,segment_a,0.0,2450,2450,0,0,True,False
7,18,single_axis_micro,5,segment_b,0.0,2244,2243,9,9,True,False
7,18,single_axis_micro,6,segment_b,0.01,2607,2608,0,0,True,False
7,18,single_axis_micro,7,segment_b,0.0,2608,2608,0,0,True,False
7,18,single_axis_micro,8,segment_b,-0.01,2064,2064,0,0,True,False
7,19,single_axis_micro,1,segment_a,0.0,2781,2781,21,21,True,False
7,19,single_axis_micro,2,segment_a,0.0,2046,2047,0,0,True,False
7,19,single_axis_micro,3,segment_a,0.0,2506,2507,,,True,False
7,19,single_axis_micro,4,segment_a,0.0,2450,2450,0,0,True,False
7,19,single_axis_micro,5,segment_b,0.0,2244,2243,9,9,True,False
7,19,single_axis_micro,6,segment_b,0.01,2607,2608,0,0,True,False
7,19,single_axis_micro,7,segment_b,0.0,2608,2608,0,0,True,False
7,19,single_axis_micro,8,segment_b,-0.01,2064,2064,0,0,True,False
8,0,single_axis_micro,1,segment_a,0.0,2781,2781,19,19,True,False
8,0,single_axis_micro,2,segment_a,0.0,2046,2047,0,0,True,False
8,0,single_axis_micro,3,segment_a,0.0,2506,2507,0,0,True,False
8,0,single_axis_micro,4,segment_a,0.0,2450,2450,0,0,True,False
8,0,single_axis_micro,5,segment_b,0.0,2244,2243,8,8,True,False
